t,x,y,vx,vy,kinetic_energy
2267.5691454356,0.4777311744,-0.3599080941,0.0040412945,0.0158372198,0.0001335748
2267.6027738909,0.4778668713,-0.3593755689,0.0040290345,0.0158338912,0.0001334726
2267.6362952245,0.4780017221,-0.3588448510,0.0040165992,0.0158305987,0.0001333705
2267.6696477702,0.4781354766,-0.3583169145,0.0040040139,0.0158273493,0.0001332686
2267.7028952101,0.4782683883,-0.3577907491,0.0039912570,0.0158241376,0.0001331667
2267.7360585588,0.4784005379,-0.3572660204,0.0039783224,0.0158209624,0.0001330649
2267.7691148258,0.4785318304,-0.3567430904,0.0039652209,0.0158178267,0.0001329633
2267.8020410339,0.4786621724,-0.3562223203,0.0039519643,0.0158147336,0.0001328619
2267.8348580351,0.4787916444,-0.3557033783,0.0039385467,0.0158116819,0.0001327607
2267.8676221100,0.4789204650,-0.3551853727,0.0039249472,0.0158086672,0.0001326596
2267.9003064785,0.4790485250,-0.3546687251,0.0039111789,0.0158056928,0.0001325586
2267.9329255365,0.4791758772,-0.3541532062,0.0038972380,0.0158027584,0.0001324578
2267.9654526342,0.4793024142,-0.3536392355,0.0038831381,0.0157998672,0.0001323573
2267.9979407301,0.4794283386,-0.3531259743,0.0038688586,0.0157970154,0.0001322569
2268.0304001268,0.4795536852,-0.3526132585,0.0038543968,0.0157942031,0.0001321566
2268.0628010089,0.4796783346,-0.3521015573,0.0038397682,0.0157914338,0.0001320566
2268.0951138552,0.4798021701,-0.3515913352,0.0038249890,0.0157887108,0.0001319570
2268.1274294951,0.4799255357,-0.3510811564,0.0038100198,0.0157860275,0.0001318575
2268.1597536417,0.4800484469,-0.3505709294,0.0037948598,0.0157833844,0.0001317581
2268.1920509076,0.4801707634,-0.3500612113,0.0037795277,0.0157807854,0.0001316590
2268.2243297875,0.4802925125,-0.3495518666,0.0037640218,0.0157782310,0.0001315602
2268.2565934802,0.4804137013,-0.3490428432,0.0037483431,0.0157757217,0.0001314617
2268.2888433767,0.4805343299,-0.3485341176,0.0037324935,0.0157732585,0.0001313636
2268.3211668942,0.4806547181,-0.3480243097,0.0037164320,0.0157708358,0.0001312656
2268.3534820097,0.4807745532,-0.3475147118,0.0037002015,0.0157684610,0.0001311679
2268.3858711770,0.4808941339,-0.3470040224,0.0036837628,0.0157661291,0.0001310705
2268.4182535384,0.4810131545,-0.3464935150,0.0036671594,0.0157638471,0.0001309735
2268.4507101653,0.4811319058,-0.3459819101,0.0036503522,0.0157616105,0.0001308767
2268.4831989251,0.4812502257,-0.3454698706,0.0036333656,0.0157594234,0.0001307804
2268.5157475879,0.4813682078,-0.3449569574,0.0036161876,0.0157572851,0.0001306844
2268.5483985607,0.4814859963,-0.3444425010,0.0035987984,0.0157551940,0.0001305887
2268.5810996575,0.4816033941,-0.3439273224,0.0035812283,0.0157531550,0.0001304935
2268.6138793129,0.4817204948,-0.3434109721,0.0035634650,0.0157511673,0.0001303988
2268.6467705417,0.4818374064,-0.3428929289,0.0035454935,0.0157492305,0.0001303044
2268.6797975380,0.4819542034,-0.3423728104,0.0035273030,0.0157473445,0.0001302104
2268.7128998998,0.4820706618,-0.3418515666,0.0035089299,0.0157455142,0.0001301169
2268.7461385467,0.4821869853,-0.3413282367,0.0034903437,0.0157437377,0.0001300239
2268.7795301214,0.4823032198,-0.3408025574,0.0034715380,0.0157420156,0.0001299313
2268.8130885482,0.4824194002,-0.3402743083,0.0034525081,0.0157403489,0.0001298392
2268.8468134389,0.4825355114,-0.3397434941,0.0034332575,0.0157387392,0.0001297476
2268.8807230751,0.4826516020,-0.3392098256,0.0034137793,0.0157371874,0.0001296565
2268.9147965653,0.4827675863,-0.3386736303,0.0033940892,0.0157356962,0.0001295660
2268.9490873329,0.4828836308,-0.3381340660,0.0033741602,0.0157342649,0.0001294760
2268.9836170006,0.4829997914,-0.3375907909,0.0033539837,0.0157328947,0.0001293866
2269.0183432980,0.4831159090,-0.3370444686,0.0033335886,0.0157315890,0.0001292979
2269.0534147834,0.4832324603,-0.3364927605,0.0033128918,0.0157303444,0.0001292095
2269.0887655246,0.4833492033,-0.3359367022,0.0032919367,0.0157291658,0.0001291218
2269.1243822056,0.4834660739,-0.3353765015,0.0032707360,0.0157280556,0.0001290347
2269.1604040894,0.4835835045,-0.3348099663,0.0032492119,0.0157270122,0.0001289481
2269.1967410199,0.4837011753,-0.3342385129,0.0032274237,0.0157260406,0.0001288623
2269.2334725754,0.4838193180,-0.3336608877,0.0032053295,0.0157251413,0.0001287771
2269.2706449961,0.4839380513,-0.3330763618,0.0031829079,0.0157243162,0.0001286925
2269.3082520823,0.4840573238,-0.3324850304,0.0031601692,0.0157235683,0.0001286086
2269.3462799375,0.4841770603,-0.3318871098,0.0031371293,0.0157229009,0.0001285256
2269.3847627996,0.4842973367,-0.3312820591,0.0031137756,0.0157223163,0.0001284434
2269.4236603070,0.4844179953,-0.3306705102,0.0030901415,0.0157218177,0.0001283623
2269.4629958454,0.4845390772,-0.3300520924,0.0030662222,0.0157214076,0.0001282822
2269.5027197762,0.4846603997,-0.3294275829,0.0030420584,0.0157210888,0.0001282034
2269.5427113061,0.4847815699,-0.3287988773,0.0030177344,0.0157208641,0.0001281261
2269.5828737620,0.4849022792,-0.3281674918,0.0029933205,0.0157207346,0.0001280507
2269.6230785075,0.4850221340,-0.3275354446,0.0029689064,0.0157207005,0.0001279774
2269.6632098963,0.4851407919,-0.3269045502,0.0029445737,0.0157207608,0.0001279064
2269.7030898948,0.4852577401,-0.3262776035,0.0029204411,0.0157209128,0.0001278380
2269.7426486439,0.4853727966,-0.3256556994,0.0028965609,0.0157211529,0.0001277724
2269.7818392486,0.4854858521,-0.3250395719,0.0028729703,0.0157214771,0.0001277094
2269.8205982931,0.4855967547,-0.3244302149,0.0028497157,0.0157218807,0.0001276492
2269.8589130745,0.4857055019,-0.3238278255,0.0028268119,0.0157223594,0.0001275917
2269.8967636249,0.4858120715,-0.3232327154,0.0028042770,0.0157229085,0.0001275369
2269.9342122679,0.4859166719,-0.3226439025,0.0027820797,0.0157235247,0.0001274846
2269.9712363049,0.4860192711,-0.3220617418,0.0027602386,0.0157242034,0.0001274347
2270.0078248956,0.4861198711,-0.3214864021,0.0027387647,0.0157249406,0.0001273873
2270.0440719467,0.4862187595,-0.3209164052,0.0027176068,0.0157257342,0.0001273421
2270.0799639010,0.4863159255,-0.3203519628,0.0026967769,0.0157265804,0.0001272990
2270.1155655002,0.4864115691,-0.3197920556,0.0026762413,0.0157274774,0.0001272579
2270.1508438587,0.4865056255,-0.3192371995,0.0026560221,0.0157284212,0.0001272188
2270.1858674026,0.4865982992,-0.3186863173,0.0026360835,0.0157294104,0.0001271816
2270.2206524423,0.4866896531,-0.3181391513,0.0026164194,0.0157304427,0.0001271462
2270.2551997387,0.4867797080,-0.3175956887,0.0025970323,0.0157315152,0.0001271126
2270.2895452115,0.4868685754,-0.3170553634,0.0025779049,0.0157326263,0.0001270806
2270.3236830703,0.4869562572,-0.3165182658,0.0025590432,0.0157337733,0.0001270502
2270.3576329250,0.4870428201,-0.3159840865,0.0025404388,0.0157349543,0.0001270213
2270.3914934187,0.4871285287,-0.3154512727,0.0025220406,0.0157361703,0.0001269939
2270.4251602451,0.4872131321,-0.3149214649,0.0025039080,0.0157374154,0.0001269679
2270.4586867436,0.4872967789,-0.3143938232,0.0024860143,0.0157386890,0.0001269433
2270.4921204403,0.4873795996,-0.3138675990,0.0024683367,0.0157399907,0.0001269200
2270.5254239532,0.4874615130,-0.3133433800,0.0024508974,0.0157413171,0.0001268980
2270.5586409609,0.4875426380,-0.3128204782,0.0024336757,0.0157426675,0.0001268772
2270.5917294819,0.4876228833,-0.3122995540,0.0024166953,0.0157440383,0.0001268576
2270.6247282905,0.4877023544,-0.3117799966,0.0023999381,0.0157454288,0.0001268391
2270.6576745264,0.4877811502,-0.3112612208,0.0023833875,0.0157468386,0.0001268217
2270.6905634278,0.4878592680,-0.3107433012,0.0023670479,0.0157482655,0.0001268054
2270.7234283992,0.4879367952,-0.3102257112,0.0023509052,0.0157497091,0.0001267900
2270.7562198066,0.4880136231,-0.3097092323,0.0023349857,0.0157511651,0.0001267757
2270.7889685250,0.4880898332,-0.3091933778,0.0023192761,0.0157526330,0.0001267622
2270.8217032009,0.4881654995,-0.3086776963,0.0023037646,0.0157541122,0.0001267497
2270.8544103218,0.4882405982,-0.3081624003,0.0022884595,0.0157556001,0.0001267380
2270.8871562610,0.4883152877,-0.3076464439,0.0022733322,0.0157570980,0.0001267271
2270.9198472084,0.4883893610,-0.3071313049,0.0022584277,0.0157585996,0.0001267170
2270.9525476004,0.4884629714,-0.3066159679,0.0022437182,0.0157601059,0.0001267076
2270.9852385812,0.4885360831,-0.3061007299,0.0022292139,0.0157616144,0.0001266989
2271.0179465627,0.4886087616,-0.3055851747,0.0022149047,0.0157631243,0.0001266909
2271.0506566939,0.4886809802,-0.3050695361,0.0022007987,0.0157646332,0.0001266836
2271.0834680100,0.4887529620,-0.3045522530,0.0021868554,0.0157661437,0.0001266768
2271.1162743094,0.4888244788,-0.3040349994,0.0021731219,0.0157676490,0.0001266706
2271.1491396592,0.4888956759,-0.3035167654,0.0021595731,0.0157691504,0.0001266649
2271.1820375480,0.4889665011,-0.3029979691,0.0021462215,0.0157706448,0.0001266598
2271.2149896939,0.4890370063,-0.3024782679,0.0021330598,0.0157721312,0.0001266550
2271.2480077097,0.4891072209,-0.3019574790,0.0021200852,0.0157736084,0.0001266507
2271.2810711262,0.4891771064,-0.3014359254,0.0021073072,0.0157750736,0.0001266468
2271.3142301622,0.4892467731,-0.3009128150,0.0020947080,0.0157765271,0.0001266433
2271.3474123129,0.4893160739,-0.3003892920,0.0020823165,0.0157779641,0.0001266401
2271.3807564316,0.4893853023,-0.2998631659,0.0020700827,0.0157793885,0.0001266372
2271.4141832098,0.4894542966,-0.2993356882,0.0020580379,0.0157807951,0.0001266345
2271.4477359184,0.4895231496,-0.2988061764,0.0020461684,0.0157821838,0.0001266321
2271.4813358106,0.4895917040,-0.2982758738,0.0020345032,0.0157835494,0.0001266298
2271.5150394589,0.4896600801,-0.2977438878,0.0020230237,0.0157848924,0.0001266277
2271.5488855999,0.4897283597,-0.2972096077,0.0020117184,0.0157862125,0.0001266258
2271.5828439240,0.4897964849,-0.2966735124,0.0020005993,0.0157875064,0.0001266239
2271.6169895889,0.4898646090,-0.2961344157,0.0019896435,0.0157887751,0.0001266221
2271.6512334016,0.4899325571,-0.2955937265,0.0019788816,0.0157900133,0.0001266202
2271.6856257097,0.4900004328,-0.2950506507,0.0019682988,0.0157912207,0.0001266184
2271.7201954790,0.4900682958,-0.2945047314,0.0019578881,0.0157923965,0.0001266166
2271.7549286391,0.4901361211,-0.2939561916,0.0019476556,0.0157935381,0.0001266146
2271.7897944185,0.4902038518,-0.2934055182,0.0019376115,0.0157946425,0.0001266125
2271.8248372084,0.4902715776,-0.2928520110,0.0019277443,0.0157957091,0.0001266103
2271.8601337947,0.4903394484,-0.2922944581,0.0019180347,0.0157967380,0.0001266079
2271.8955977235,0.4904072998,-0.2917342261,0.0019085085,0.0157977246,0.0001266053
2271.9313051118,0.4904752799,-0.2911701136,0.0018991468,0.0157986687,0.0001266023
2271.9672039630,0.4905432916,-0.2906029433,0.0018899653,0.0157995668,0.0001265991
2272.0032844489,0.4906113194,-0.2900328718,0.0018809674,0.0158004167,0.0001265956
2272.0396167758,0.4906794982,-0.2894587911,0.0018721372,0.0158012177,0.0001265917
2272.0761405827,0.4907477172,-0.2888816567,0.0018634907,0.0158019664,0.0001265874
2272.1129829147,0.4908162154,-0.2882994624,0.0018549996,0.0158026630,0.0001265826
2272.1500767732,0.4908848695,-0.2877132685,0.0018466816,0.0158033039,0.0001265773
2272.1874489917,0.4909537311,-0.2871226529,0.0018385325,0.0158038872,0.0001265715
2272.2250307357,0.4910226760,-0.2865287052,0.0018305682,0.0158044095,0.0001265652
2272.2629752422,0.4910919871,-0.2859290058,0.0018227580,0.0158048707,0.0001265582
2272.3011859604,0.4911614894,-0.2853250825,0.0018151237,0.0158052671,0.0001265506
2272.3397380886,0.4912313215,-0.2847157492,0.0018076519,0.0158055969,0.0001265422
2272.3785918975,0.4913014131,-0.2841016363,0.0018003520,0.0158058573,0.0001265332
2272.4178331979,0.4913719204,-0.2834813900,0.0017932098,0.0158060464,0.0001265234
2272.4574324461,0.4914427913,-0.2828554799,0.0017862326,0.0158061612,0.0001265127
2272.4973485731,0.4915139542,-0.2822245581,0.0017794292,0.0158061991,0.0001265011
2272.5376390285,0.4915855137,-0.2815877197,0.0017727908,0.0158061577,0.0001264887
2272.5783353422,0.4916575272,-0.2809444696,0.0017663141,0.0158060343,0.0001264753
2272.6194093272,0.4917299464,-0.2802952568,0.0017600049,0.0158058263,0.0001264609
2272.6608890081,0.4918028227,-0.2796396420,0.0017538602,0.0158055309,0.0001264454
2272.7026950401,0.4918760191,-0.2789788832,0.0017478923,0.0158051464,0.0001264289
2272.7449416175,0.4919497381,-0.2783111796,0.0017420856,0.0158046692,0.0001264112
2272.7875672565,0.4920238747,-0.2776375073,0.0017364491,0.0158040976,0.0001263924
2272.8305939743,0.4920984700,-0.2769575229,0.0017309802,0.0158034289,0.0001263723
2272.8739700164,0.4921734374,-0.2762720490,0.0017256852,0.0158026619,0.0001263511
2272.9177672999,0.4922489046,-0.2755799541,0.0017205549,0.0158017932,0.0001263285
2272.9619083412,0.4923247415,-0.2748824675,0.0017155977,0.0158008223,0.0001263046
2273.0063433793,0.4924008672,-0.2741803809,0.0017108173,0.0157997490,0.0001262795
2273.0511402257,0.4924774023,-0.2734726280,0.0017062047,0.0157985701,0.0001262530
2273.0961663126,0.4925541255,-0.2727613087,0.0017017710,0.0157972881,0.0001262252
2273.1414222683,0.4926310437,-0.2720464183,0.0016975126,0.0157959025,0.0001261960
2273.1869054932,0.4927081583,-0.2713280032,0.0016934261,0.0157944130,0.0001261656
2273.2325208897,0.4927853148,-0.2706075707,0.0016895157,0.0157928225,0.0001261339
2273.2783010592,0.4928625747,-0.2698846110,0.0016857739,0.0157911305,0.0001261008
2273.3241777934,0.4929398299,-0.2691602062,0.0016822012,0.0157893398,0.0001260665
2273.3701284181,0.4930170492,-0.2684347192,0.0016787940,0.0157874522,0.0001260310
2273.4160856717,0.4930941268,-0.2677092164,0.0016755513,0.0157854719,0.0001259943
2273.4621065472,0.4931711655,-0.2669828026,0.0016724633,0.0157833977,0.0001259564
2273.5081726979,0.4932481412,-0.2662557717,0.0016695255,0.0157812318,0.0001259173
2273.5542345621,0.4933249778,-0.2655289104,0.0016667354,0.0157789780,0.0001258771
2273.6003367917,0.4934017564,-0.2648015179,0.0016640846,0.0157766358,0.0001258357
2273.6464161694,0.4934783780,-0.2640745960,0.0016615709,0.0157742102,0.0001257933
2273.6925112786,0.4935549128,-0.2633475395,0.0016591867,0.0157717010,0.0001257497
2273.7385600814,0.4936312640,-0.2626213308,0.0016569296,0.0157691135,0.0001257052
2273.7846290505,0.4937075473,-0.2618949252,0.0016547909,0.0157664460,0.0001256596
2273.8307231662,0.4937837763,-0.2611682478,0.0016527654,0.0157636999,0.0001256129
2273.8768277272,0.4938599317,-0.2604415341,0.0016508489,0.0157608780,0.0001255653
2273.9229584268,0.4939360443,-0.2597145403,0.0016490360,0.0157579811,0.0001255166
2273.9691166081,0.4940121209,-0.2589872488,0.0016473220,0.0157550111,0.0001254670
2274.0153475197,0.4940882403,-0.2582589504,0.0016457010,0.0157519668,0.0001254164
2274.0615692162,0.4941642717,-0.2575309394,0.0016441717,0.0157488553,0.0001253649
2274.1078611319,0.4942403498,-0.2568019682,0.0016427272,0.0157456733,0.0001253124
2274.1542348776,0.4943164973,-0.2560718575,0.0016413635,0.0157424216,0.0001252590
2274.2006911047,0.4943927186,-0.2553406008,0.0016400769,0.0157391018,0.0001252046
2274.2472286643,0.4944690153,-0.2546082200,0.0016388639,0.0157357157,0.0001251493
2274.2938299456,0.4945453616,-0.2538749956,0.0016377215,0.0157322662,0.0001250932
2274.3405988118,0.4946219305,-0.2531392974,0.0016366441,0.0157287472,0.0001250360
2274.3874488579,0.4946985833,-0.2524024886,0.0016356305,0.0157251668,0.0001249781
2274.4344732950,0.4947754753,-0.2516631070,0.0016346759,0.0157215193,0.0001249192
2274.4815730338,0.4948524467,-0.2509227146,0.0016337793,0.0157178139,0.0001248595
2274.5288312308,0.4949296361,-0.2501800079,0.0016329365,0.0157140457,0.0001247989
2274.5763256535,0.4950071724,-0.2494337693,0.0016321436,0.0157102098,0.0001247373
2274.6239384916,0.4950848655,-0.2486858541,0.0016314002,0.0157063170,0.0001246749
2274.6718131730,0.4951629513,-0.2479340138,0.0016307017,0.0157023571,0.0001246116
2274.7198958503,0.4952413439,-0.2471790989,0.0016300468,0.0156983355,0.0001245474
2274.7681304230,0.4953199536,-0.2464219946,0.0016294340,0.0156942585,0.0001244824
2274.8165735668,0.4953988744,-0.2456618154,0.0016288605,0.0156901226,0.0001244166
2274.8652873123,0.4954782091,-0.2448975929,0.0016283235,0.0156859237,0.0001243498
2274.9142712761,0.4955579584,-0.2441293383,0.0016278214,0.0156816629,0.0001242822
2274.9635103901,0.4956380992,-0.2433572934,0.0016273525,0.0156773429,0.0001242137
2275.0130103621,0.4957186421,-0.2425813735,0.0016269151,0.0156729642,0.0001241443
2275.0627492625,0.4957995528,-0.2418019277,0.0016265076,0.0156685300,0.0001240742
2275.1128572437,0.4958810442,-0.2410169219,0.0016261274,0.0156640298,0.0001240031
2275.1632450377,0.4959629721,-0.2402277607,0.0016257739,0.0156594726,0.0001239311
2275.2139805530,0.4960454482,-0.2394333863,0.0016254450,0.0156548534,0.0001238583
2275.2650985197,0.4961285297,-0.2386332616,0.0016251393,0.0156501700,0.0001237844
2275.3165717199,0.4962121734,-0.2378278193,0.0016248556,0.0156454257,0.0001237098
2275.3683872570,0.4962963593,-0.2370172674,0.0016245928,0.0156406229,0.0001236342
2275.4205875970,0.4963811571,-0.2362009484,0.0016243496,0.0156357586,0.0001235577
2275.4731725781,0.4964665675,-0.2353788718,0.0016241246,0.0156308336,0.0001234804
2275.5261978558,0.4965526816,-0.2345501747,0.0016239168,0.0156258438,0.0001234021
2275.5796784118,0.4966395243,-0.2337146309,0.0016237249,0.0156207885,0.0001233228
2275.6336442396,0.4967271452,-0.2328717803,0.0016235481,0.0156156658,0.0001232425
2275.6880655368,0.4968154963,-0.2320220965,0.0016233854,0.0156104792,0.0001231612
2275.7430096953,0.4969046876,-0.2311645362,0.0016232358,0.0156052232,0.0001230789
2275.7984421049,0.4969946636,-0.2302996485,0.0016230986,0.0155999018,0.0001229957
2275.8544283005,0.4970855312,-0.2294264202,0.0016229728,0.0155945096,0.0001229114
2275.9110082595,0.4971773556,-0.2285442380,0.0016228577,0.0155890434,0.0001228260
2275.9681390408,0.4972700677,-0.2276537818,0.0016227526,0.0155835080,0.0001227395
2276.0258824876,0.4973637682,-0.2267540983,0.0016226567,0.0155778981,0.0001226520
2276.0842974938,0.4974585531,-0.2258442814,0.0016225694,0.0155722087,0.0001225632
2276.1434146670,0.4975544724,-0.2249238669,0.0016224900,0.0155664374,0.0001224732
2276.2032063787,0.4976514817,-0.2239932978,0.0016224179,0.0155605875,0.0001223821
2276.2637012187,0.4977496276,-0.2230521419,0.0016223528,0.0155546568,0.0001222897
2276.3249814571,0.4978490439,-0.2220991332,0.0016222938,0.0155486379,0.0001221960
2276.3870985052,0.4979498143,-0.2211334875,0.0016222406,0.0155425261,0.0001221009
2276.4500424098,0.4980519230,-0.2201553754,0.0016221928,0.0155363230,0.0001220044
2276.5138370152,0.4981554087,-0.2191644426,0.0016221498,0.0155300268,0.0001219066
2276.5786192208,0.4982604939,-0.2181585805,0.0016221113,0.0155236245,0.0001218071
2276.6443764598,0.4983671583,-0.2171380037,0.0016220769,0.0155171176,0.0001217060
2276.7110988547,0.4984753861,-0.2161028849,0.0016220463,0.0155105076,0.0001216034
2276.7789588465,0.4985854572,-0.2150505703,0.0016220191,0.0155037779,0.0001214990
2276.8479260342,0.4986973224,-0.2139815544,0.0016219949,0.0154969319,0.0001213929
2276.9180246340,0.4988110212,-0.2128954852,0.0016219736,0.0154899676,0.0001212849
2276.9894297057,0.4989268377,-0.2117896764,0.0016219548,0.0154828678,0.0001211750
